Product name,Brand name,Package spec,Organic,Package code,Department,Category,Package code type,
Organic Lucuma Powder Raw,Earth Circle Organics,22 lb (10 kg),Yes,813313015254,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Raw Camu Camu Powder,Earth Circle Organics,1 lb ( 454 g),Yes,894932002566,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Raw Camu Camu Powder,Earth Circle Organics,3 oz ( 85 g),Yes,894932002641,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Black Maca Powder,Earth Circle Organics,5 lb ( 2.3 kg),Yes,813313010280,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Red Maca Powder,Earth Circle Organics,5 lb ( 2.3 kg),Yes,813313010303,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Red Maca Powder,Earth Circle Organics,8 oz ( 227g),Yes,813313010839,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Black Maca Powder,Earth Circle Organics,8 oz ( 227 g),Yes,813313010846,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Mesquite Powder Raw,Earth Circle Organics,11 lb (5 kg),Yes,813313010952,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Black Maca Powder,Earth Circle Organics,11 lb (5 kg),Yes,813313010983,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Red Maca Powder,Earth Circle Organics,11 lb (5 kg),Yes,813313010990,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Red Maca Powder,Earth Circle Organics,22 lb ( 10 kg),Yes,813313015209,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Mesquite Powder Raw,Earth Circle Organics,8 oz ( 227 g),Yes,894932002146,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Mesquite Powder Raw,Earth Circle Organics,22 lbs ( 10 kg) x2,Yes,894932002894,Bulk Foods,Wholesale Ingredients,UPC-A,
Raw Organic Chia Seeds,Earth Circle Organics,12 oz (340 g),Yes,813313010648,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Ecuadorian Cacao Powder,Earth Circle Organics,1lb,Yes,813313010730,Bulk Foods,Wholesale Ingredients,UPC-A,
Raw Organic Chia Seeds,Earth Circle Organics,5 lb (2.3 kg),Yes,813313011140,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Balinese Cacao Powder,Earth Circle Organics,5 lb,Yes,813313012109,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Balinese Cacao Powder,Earth Circle Organics,16 oz ( 454 g),Yes,813313012116,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Balinese Cacao Powder,Earth Circle Organics,8 oz ( 227 g),Yes,813313012123,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Dehydrated Barley Grass Juice Powder,Earth Circle Organics,25 kg,Yes,813313013991,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Dehydrated Barley Grass Juice Powder,Earth Circle Organics,5 lb,Yes,813313014035,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Dehydrated Barley Grass Juice Powder,Earth Circle Organics,4 oz (113 g),Yes,813313014691,Bulk Foods,Wholesale Ingredients,UPC-A,
Organic Dehydrated Barley Grass Juice Powder,Earth Circle Organics,20 kg (44 lb),Yes,813313015063,Bulk Foods,Wholesale Ingredients,UPC-A,
Simply Corn & Edamame Freeze Dried Veggies,Earth's Best,2.08 oz (60g),Yes,023923344570,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Vanilla Bean Lip Scrub,Eco Lips,.5 oz (14.2g),Yes,859623004229,Personal Care,Body Care Products,UPC-A,
Organic Brown Sugar Lip Scrub,Eco Lips,.5 OZ (14.2g),Yes,859623004236,Personal Care,Body Care Products,UPC-A,
Organic Mint Lip Scrub,Eco Lips,.5 OZ (14.2g),Yes,859623004243,Personal Care,Body Care Products,UPC-A,
Zinc Sunscreen SPF 15 Mint Lip Balm,Eco Lips,.15 oz (4.25g),No,859623004328,Personal Care,Body Care Products,UPC-A,
Zinc Sunscreen SPF 15 Vanilla Lip Balm,Eco Lips,.15 oz (4.25g),No,859623004335,Personal Care,Body Care Products,UPC-A,
Zinc Sunscreen SPF 30 Facestick,Eco Lips,.56 oz (17g),No,859623004755,Personal Care,Body Care Products,UPC-A,
Organic Split Pigeon Peas,Ecolife,32 OZ,Yes,745042590095,Grocery and Beverages,"Grains, Beans, and Flour",UPC-A,
Only Pomegranate Sour Cherry Acai Juice,Elite Naturel,23.7 fl oz (700 ml),Yes,888116000202,Grocery and Beverages,Beverages,UPC-A,
Liquid Coconut Oil,Ellyndale Foods,16 fl. oz.,No,854273005206,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Simply Vanilla Granola,Erewhon,11 OZ (312g),Yes,041653110449,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Wild Natural Lingonberries,Felix,10 OZ (283 g),No,077075230502,Produce,Fruits and Vegetables,UPC-A,
Wild Natural Lingonberries,Felix,14.5 OZ (410g),No,077075230595,Produce,Fruits and Vegetables,UPC-A,
Wild Lingonberries,Felix,11lbs (5kg),No,077075238805,Produce,Fruits and Vegetables,UPC-A,
Lingonberries With Blueberries,Felix,10oz (283g),No,850988004091,Produce,Fruits and Vegetables,UPC-A,
Lingonberries With Ginger,Felix,10oz (283g),No,850988004107,Produce,Fruits and Vegetables,UPC-A,
Organic Basil Crushed Tomatoes,Field Day,,Yes,042563603991,Produce,Fruits and Vegetables,UPC-A,
Organic No Salt Added Diced Tomatoes,Field Day,,Yes,042563604004,Produce,Fruits and Vegetables,UPC-A,
Organic Diced Tomateos,Field Day,,Yes,042563604028,Produce,Fruits and Vegetables,UPC-A,
Organic Tomato Paste,Field Day,,Yes,042563604042,Produce,Fruits and Vegetables,UPC-A,
Organic Cranberry Juice,Field Day,32 fl oz (1 QT) 946mL,Yes,042563603670,Grocery and Beverages,Beverages,UPC-A,
Shelled Pistachios,Fisher Recipe,,No,070690015257,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Dried Sweetened Cranberries,Fisher Recipe,2oz (56g),No,070690059015,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Broccoli Cauliflower,FLAV-R-PAC,16 oz,No,048800031473,Produce,Fruits and Vegetables,UPC-A,
Broccoli Normandy,FLAV-R-PAC,16 oz,No,048800031633,Produce,Fruits and Vegetables,UPC-A,
Cauliflower Florets,FLAV-R-PAC,16 oz,No,048800140175,Produce,Fruits and Vegetables,UPC-A,
Pacific Blend,FLAV-R-PAC,1.25 lb (20 oz) (566 g),No,048800031985,Produce,Fruits and Vegetables,UPC-A,
Sugar Snap Peas,FLAV-R-PAC,12 oz (340 g),No,048800209308,Produce,Fruits and Vegetables,UPC-A,
Chopped Broccoli,FLAV-R-PAC,32 oz,No,048800105150,Produce,Fruits and Vegetables,UPC-A,
Chopped Broccoli,FLAV-R-PAC,16 oz,No,048800105846,Produce,Fruits and Vegetables,UPC-A,
Broccoli Cut Spears,FLAV-R-PAC,16 oz,No,048800105983,Produce,Fruits and Vegetables,UPC-A,
Orange Juice Not From Concentrate,Florida's Natural,120 fl. oz. (3.54 L),No,016300152974,Grocery and Beverages,Beverages,UPC-A,
100% Pure Lightly Pasteurized Orange Juice Not From Concentrate,Florida's Natural,120 fl. oz. (3.54L),No,016300165837,Grocery and Beverages,Beverages,UPC-A,
Sriracha Vegenaise Gourmet,Follow Your Heart,12 FL OZ ( 355 mL),No,049568760124,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Hummus Traditional,Fountain of Health,10 oz ( 283 g),No,770333522004,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Hummus Roasted Garlic,Fountain of Health,10 oz ( 283 g),No,770333522301,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Hummus Vegetable,Fountain of Health,10 oz ( 283g),No,770333523001,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Hummus Roasted Red Pepper,Fountain of Health,10 oz (283 g),No,770333536018,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Rooibos Chai,Four O'Clock,1.13 oz (32 g),No,779192402359,Grocery and Beverages,Beverages,UPC-A,
Mint Green Tea,Four O'Clock,1.13 oz (32 g),No,779192402588,Grocery and Beverages,Beverages,UPC-A,
Organic Red Wrapped Cabbage,Foxy Organic,count,Yes,073574860202,Produce,Fruits and Vegetables,UPC-A,
Chocolate Chip Oat Bars,FreeYumm,162 g,No,816695000061,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Banana Maple Cookies,FreeYumm,176 g,No,816695000085,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Double Chocolate Cookies,FreeYumm,176 g,No,816695000092,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Raspberry Chia Bars,FreeYumm,162 g,No,816695000160,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Turkish Tomato Halves,Fruit Bliss,4 oz. (113 g),Yes,811406020567,Produce,Fruits and Vegetables,UPC-A,
Organic Swiss Chocolate Fuel Snacks,Fuel Snacks,4 oz. (113 g),Yes,852730004014,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Cold Crush Adult,Genexa,,Yes,857630006069,Supplements,Vitamins and Supplements,UPC-A,
Wild Coho Smoked Salmon Northwest Style,Gerard & Dominique Seafoods,4 oz (113 g),No,752047925418,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Wild Coho Smoked Salmon Peppered,Gerard & Dominique Seafoods,4 oz (113 g),No,752047925425,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Organic Apples,Gerber 1st Foods,3.17 oz (90 g),Yes,015000075514,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Bananas,Gerber 1st Foods,3.17oz (90g),Yes,015000075538,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Mangoes,Gerber 1st Foods,3.17 oz (90 g),Yes,015000075552,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Mixed Carrots,Gerber 1st Foods,3.17oz,Yes,015000075620,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit & Grain Pear & Pomegranate With Mixed Grains,Gerber 2nd Foods,3.5oz,Yes,015000074470,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit & Grain Pear Peach Oatmeal,Gerber 2nd Foods,3.50z,Yes,015000074524,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Fruit & Grain Apples, Pears & Apricots With Mixed Grains",Gerber 2nd Foods,3.5oz,Yes,015000074531,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit Banana Mango,Gerber 2nd Foods,3.5 oz ( 99 g),Yes,015000074333,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Fruit & Veggies Carrots, Apple & Mangoes",Gerber 2nd Foods,3.5 oz (99 g),Yes,015000074395,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit & Grain Banana Acai Granola Baby Food,Gerber 2nd Foods,3.5oz (99 g),Yes,015000074456,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Fruit & Veggies Pumpkin, Bananas & Carrots",Gerber 2nd Foods,3.5oz (99g),Yes,015000074548,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Apples, Raspberries & Acai",Gerber 2nd Foods,3.5oz (99g),Yes,015000074944,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Fruit & Veggies Apples, Carrots & Squash",Gerber 2nd Foods,3.5 oz (99 g),Yes,015000074326,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Mangoes, Apples, Carrots & Kale",Gerber 2nd Foods,3.5oz (99g),Yes,015000074906,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit & Grain Banana Red Berries Granola,Gerber 2nd Foods,3.5oz (99 g),Yes,015000074517,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit & Veggies Pear Spinach,Gerber 2nd Foods,3.5oz (99g),Yes,015000074302,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Fruit Apple Blackberry,Gerber 2nd Foods,3.5oz (99 g),Yes,015000074357,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Banana Blueberry & Blackberry Oatmeal,Gerber 2nd Foods,3.5 oz (99 g),Yes,015000074449,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Pears, Blueberries, Apples & Avocado",Gerber 2nd Foods,3.5oz (99g),Yes,015000074920,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Pears, Peaches, Pumpkin & Figs",Gerber 2nd Foods,3.5oz (99g),Yes,015000937546,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Organic Bananas, Beets & Pomegranate",Gerber 3rd Foods,4.23 oz (120 g),Yes,015000565701,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Original Oatmeal,"GF Harvest, LLC",1.69 oz (48 g),No,890060001365,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Everlasting Joy Macrobar Coconut + Almond Butter + Chocolate Chips,"GoMacro, LLC",2.3 OZ (65 G),Yes,853555006689,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Artisanale Mezzi Rigatoni,Grisspasta,454 g,No,065038002914,Grocery and Beverages,Pasta,UPC-A,
Artisanale Rigatoni,Grisspasta,454 g,No,065038002884,Grocery and Beverages,Pasta,UPC-A,
Artisanale Calamarata,Grisspasta,454 g,No,065038002921,Grocery and Beverages,Pasta,UPC-A,
Artisanale Paccheri,Grisspasta,454 g,No,065038002938,Grocery and Beverages,Pasta,UPC-A,
Artisanale Fusilli Giganti,Grisspasta,454 g,No,065038002945,Grocery and Beverages,Pasta,UPC-A,
Artisanale Penne Rigate,Grisspasta,454 g,No,065038002952,Grocery and Beverages,Pasta,UPC-A,
Artisanale Rotini,Grisspasta,454 g,No,065038002976,Grocery and Beverages,Pasta,UPC-A,
Artisanale Casarecce,Grisspasta,454 g,No,065038002983,Grocery and Beverages,Pasta,UPC-A,
Artisanale Cavatelli,Grisspasta,454 g,No,065038003508,Grocery and Beverages,Pasta,UPC-A,
Premium Long Grain Brown Rice,Gulf Pacific,,No,720579728029,Grocery and Beverages,"Grains, Beans, and Flour",UPC-A,
Arborio Rice,Gulf Pacific,25 Lbs (11.34 Kg),No,720579001252,Grocery and Beverages,"Grains, Beans, and Flour",UPC-A,
Natural Smoked Sea Salt,Gustus Vitae,3.6 oz (102 g),No,859866004154,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Taste Of Bordeaux Gourmet Seasoning,Gustus Vitae,0.35 oz (10 G),No,859866004048,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Wasabi Sea Salt,Gustus Vitae,3.1 oz (87 g),No,861026000159,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Aged White Cheddar Popcorn,Halfpops,6 OZ.(168 g),No,850091003011,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Aged White Cheddar Popcorn,Halfpops,2OZ.(56 g),No,850091003035,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Chicken Thigh Fillets - Ice Glazed,Harvestland Organic,10 lbs.,Yes,000000563833,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Organic Boneless Skinless Chicken Breast with Rib Meat - Ice Glazed,Harvestland Organic,10 lbs,Yes,000000566391,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Chia Bar Dark Chocolate,Health Warrior,0.88 oz (25g),No,852684003569,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Chia Bar Dark Chocolate,Health Warrior,13.2 oz. (375 gr.),No,852684003576,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Thai Burger,Hilary's Eat Well,6.4 oz (181 g),Yes,854262003497,Frozen,Pakaged/Frozen Meals,UPC-A,
Organic Spicy Mesquite Bites,Hilary's Eat Well,12 oz (340 g),Yes,854262003305,Frozen,Pakaged/Frozen Meals,UPC-A,
Mediterranean Bites,Hilary's Eat Well,12 oz (340g),Yes,854262003299,Frozen,Pakaged/Frozen Meals,UPC-A,
Organic Broccoli Casserole Bites,Hilary's Eat Well,12 oz (340g),Yes,854262003312,Frozen,Pakaged/Frozen Meals,UPC-A,
Curry Burger,Hilary's Eat Well,6.4 oz (181 g),Yes,854262003503,Frozen,Pakaged/Frozen Meals,UPC-A,
KimChi Burger,Hilary's Eat Well,6.4 oz (181 g),Yes,854262003510,Frozen,Pakaged/Frozen Meals,UPC-A,
Soy Flour,Hodgson Mill,1.5 lbs. (24 oz.) 680g,No,071518050399,Grocery and Beverages,"Grains, Beans, and Flour",UPC-A,
Organic Honey,Honey Bunny,375 g,Yes,852204000238,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Creamed Clover Honey,Honey Bunny,375 gm,Yes,852204000573,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Raw Organic Honey,Honey Bunny,500 gm,No,852204000603,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Baby Mum-Mum Original Rice Rusks,Hot Kid,NA,No,000000000000,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Baby Mum-Mum Original Rice Rusks,Hot Kid,1.76 OZ (50g),No,686352801788,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
"Baby Mum-Mum Vegetable Rice Rusks with Kale, Carrot, Spinach & Cabbage",Hot Kid,,No,686352801726,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Baby Mum-Mum Original Rice Rusks,Hot Kid,,No,686352805830,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Baby Mum-Mum Banana Rice Rusks,Hot Kid,,No,686352809678,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Baby Mum-Mum Banana Rice Rusks,Hot Kid,1.90 oz (54 g),No,686352809685,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Baby Mum-Mum Apple & Pumpkin Rice Rusks,Hot Kid,,No,686352809753,Grocery and Beverages,Baby Food and Infant Formula,UPC-A,
Organic Baby Mum-Mum Carrot Rice Rusks,Hot Kid,NA,Yes,000000000000,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Organic Baby Mum-Mum Original Rice Rusks,Hot Kid,NA,Yes,000000000000,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Organic Baby Mum-Mum Carrot Rice Rusks,Hot Kid,,Yes,686352807179,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Organic Baby Mum-Mum Carrot Rice Rusks,Hot Kid,50g,Yes,686352807186,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Organic Baby Mum-Mum Original Rice Rusks,Hot Kid,50g,Yes,686352808541,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Organic Baby Mum-Mum Original Rice Rusks,Hot Kid,1.90oz(54g),Yes,686352808619,Grocery and Beverages,Breads and Baked Goods,UPC-A,
Pumpkin & Quinoa Treats,Howlin Goodies,10 LBS,No,850201140445,Pet Products,Pet Products,UPC-A,
Apple Cinnamon Bone Treats,Howlin Goodies,10 LBS,No,850201500065,Pet Products,Pet Products,UPC-A,
Carob Chip Cookies Treats,Howlin Goodies,10 LBS,No,850201500102,Pet Products,Pet Products,UPC-A,
Organic Half & Half,Humboldt Creamery,Half Gallon (1.89 L),Yes,052319011345,Dairy and Refrigerated,Dairy Products,UPC-A,
Organic Heavy Whipping Cream,Humboldt Creamery,Pint,Yes,052319025259,Dairy and Refrigerated,Dairy Products,UPC-A,
Organic Half & Half,Humboldt Creamery,Pint (473 mL),Yes,052319025335,Dairy and Refrigerated,Dairy Products,UPC-A,
Tomato Puree,Hunt's,,No,027000389574,Produce,Fruits and Vegetables,UPC-A,
Tomato Puree,Hunt's,107OZ,No,027000389607,Produce,Fruits and Vegetables,UPC-A,
Tomato Puree,Hunt's,,No,027000389628,Produce,Fruits and Vegetables,UPC-A,
Diced Tomatoes Rosemary & Oregano,Hunt's,14.5 oz (411 g),No,027000378441,Produce,Fruits and Vegetables,UPC-A,
Diced Tomatoes Spicy Red Pepper,Hunt's,14.5 oz (411 g),No,027000378458,Produce,Fruits and Vegetables,UPC-A,
Whole Grain Quinoa,I Love Quinoa,14 oz (396 g),No,852167004434,Grocery and Beverages,"Grains, Beans, and Flour",UPC-A,
Potato Gnocchi,Il Poeta,500 g,No,330877701244,Grocery and Beverages,Pasta,UPC-A,
Organic Pancake & Waffle Mix,Immaculate Baking,26 oz (1 lb 10 oz) 737g,Yes,665596486340,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Machu Picchu Mango,Inca Tea,2.12 oz (60g),No,865357000116,Grocery and Beverages,Beverages,UPC-A,
Punchau Peach Tea,Inca Tea,2.12 oz,No,865357000123,Grocery and Beverages,Beverages,UPC-A,
Peruvian Spiced Berry Tea,Inca Tea,2.12 oz (60g),No,865357000109,Grocery and Beverages,Beverages,UPC-A,
Tawantin Black Tea,Inca Tea,2.12 oz,No,865357000130,Grocery and Beverages,Beverages,UPC-A,
Decorating Colors Red,India Tree Nature's Colors,5.5 oz (155 g),No,734865709012,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Decorating Colors Red,India Tree Nature's Colors,23 oz (652 g),No,734865709111,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Decorating Colors Red,India Tree Nature's Colors,45 oz (1.27 kg),No,734865809019,Grocery and Beverages,"Herbs, Spices, and Other Ingredients",UPC-A,
Crispy White Quinoa,InHarvest,20 lbs (9.07 kg),No,030004481116,Bulk Foods,Wholesale Ingredients,UPC-A,
Roasted Giant Corn Sea Salt & Vinegar,Inka Corn,4oz (113.4g),No,819046000468,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Roasted Giant Corn Sea Salt & Vinegar,Inka Corn,3.17 oz (90 g),No,819046000703,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Coconut Clusters Super Seeds,Inno Specialty Foods,500g,No,677210090161,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Lemon Flavored Olive Oil,International Collection,8.45 FL OZ (250 ml),No,072248287550,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Garlic Flavored Olive Oil,International Collection,8.45 fl oz (250ml),No,072248266500,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Dipping Olive Oil With Basil & Sundried Tomato,International Collection,8.45 FL OZ (250ml),No,072248287529,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Stirfry Oil,International Collection,6.76 FL OZ (200 ml),No,072248292165,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Organic Linden Cinnamon Lemon Balm Tea,Josenea, 0.62 OZ (18g),Yes,045702900005,Grocery and Beverages,Beverages,UPC-A,
Organic Anise Mint Licorice Herbal Tea,Josenea,.98 oz (28 g),Yes,045702900012,Grocery and Beverages,Beverages,UPC-A,
Organic Thyme Echinacea Hyssop Tea,Josenea,0.76 oz (22 g),Yes,045702900029,Grocery and Beverages,Beverages,UPC-A,
Organic Black Tea Vanilla,Josenea,1.27 oz (36g),Yes,045702900036,Grocery and Beverages,Beverages,UPC-A,
